央视付费频道,#genre#
河北卫视,http://58.37.252.90/rtp/239.45.1.44:5140$上海电信组播源-cache:58.37.252.90
河北卫视,http://116.235.85.69/rtp/239.45.1.44:5140$上海电信组播源-cache:116.235.85.69
河北卫视,http://139.196.214.238/rtp/239.45.1.44:5140$上海电信组播源-cache:139.196.214.238
河南卫视,http://222.67.177.132/rtp/239.45.0.3:5140$上海电信组播源-cache:222.67.177.132
河南卫视,http://222.68.37.58/rtp/239.45.0.3:5140$上海电信组播源-cache:222.68.37.58
河南卫视,http://58.37.123.53/rtp/239.45.0.3:5140$上海电信组播源-cache:58.37.123.53
河南卫视,http://116.226.193.197/rtp/239.45.0.3:5140$上海电信组播源-cache:116.226.193.197
河南卫视,http://116.237.125.143/rtp/239.45.0.3:5140$上海电信组播源-cache:116.237.125.143
河南卫视,http://222.64.233.176/rtp/239.45.0.3:5140$上海电信组播源-cache:222.64.233.176
河南卫视,http://222.70.21.43/rtp/239.45.0.3:5140$上海电信组播源-cache:222.70.21.43
河南卫视,http://58.37.252.90/rtp/239.45.0.3:5140$上海电信组播源-cache:58.37.252.90
河南卫视,http://116.235.85.69/rtp/239.45.0.3:5140$上海电信组播源-cache:116.235.85.69
河南卫视,http://139.196.214.238/rtp/239.45.0.3:5140$上海电信组播源-cache:139.196.214.238
吉林卫视,http://222.67.177.132/rtp/239.45.0.6:5140$上海电信组播源-cache:222.67.177.132
吉林卫视,http://222.68.37.58/rtp/239.45.0.6:5140$上海电信组播源-cache:222.68.37.58
吉林卫视,http://58.37.123.53/rtp/239.45.0.6:5140$上海电信组播源-cache:58.37.123.53
吉林卫视,http://116.226.193.197/rtp/239.45.0.6:5140$上海电信组播源-cache:116.226.193.197
吉林卫视,http://116.237.125.143/rtp/239.45.0.6:5140$上海电信组播源-cache:116.237.125.143
吉林卫视,http://222.64.233.176/rtp/239.45.0.6:5140$上海电信组播源-cache:222.64.233.176
吉林卫视,http://222.70.21.43/rtp/239.45.0.6:5140$上海电信组播源-cache:222.70.21.43
吉林卫视,http://58.37.252.90/rtp/239.45.0.6:5140$上海电信组播源-cache:58.37.252.90
吉林卫视,http://116.235.85.69/rtp/239.45.0.6:5140$上海电信组播源-cache:116.235.85.69
吉林卫视,http://139.196.214.238/rtp/239.45.0.6:5140$上海电信组播源-cache:139.196.214.238
江苏卫视,http://222.67.177.132/rtp/239.45.3.177:5140$上海电信组播源-cache:222.67.177.132
江苏卫视,http://222.68.37.58/rtp/239.45.3.177:5140$上海电信组播源-cache:222.68.37.58
江苏卫视,http://58.37.123.53/rtp/239.45.3.177:5140$上海电信组播源-cache:58.37.123.53
江苏卫视,http://116.226.193.197/rtp/239.45.3.177:5140$上海电信组播源-cache:116.226.193.197
江苏卫视,http://116.237.125.143/rtp/239.45.3.177:5140$上海电信组播源-cache:116.237.125.143
江苏卫视,http://222.64.233.176/rtp/239.45.3.177:5140$上海电信组播源-cache:222.64.233.176
江苏卫视,http://222.70.21.43/rtp/239.45.3.177:5140$上海电信组播源-cache:222.70.21.43
江苏卫视,http://58.37.252.90/rtp/239.45.3.177:5140$上海电信组播源-cache:58.37.252.90
江苏卫视,http://116.235.85.69/rtp/239.45.3.177:5140$上海电信组播源-cache:116.235.85.69
江苏卫视,http://139.196.214.238/rtp/239.45.3.177:5140$上海电信组播源-cache:139.196.214.238
江西卫视,http://222.67.177.132/rtp/239.45.1.122:5140$上海电信组播源-cache:222.67.177.132
江西卫视,http://222.68.37.58/rtp/239.45.1.122:5140$上海电信组播源-cache:222.68.37.58
江西卫视,http://58.37.123.53/rtp/239.45.1.122:5140$上海电信组播源-cache:58.37.123.53
江西卫视,http://116.226.193.197/rtp/239.45.1.122:5140$上海电信组播源-cache:116.226.193.197
江西卫视,http://116.237.125.143/rtp/239.45.1.122:5140$上海电信组播源-cache:116.237.125.143
江西卫视,http://222.64.233.176/rtp/239.45.1.122:5140$上海电信组播源-cache:222.64.233.176
江西卫视,http://222.70.21.43/rtp/239.45.1.122:5140$上海电信组播源-cache:222.70.21.43
江西卫视,http://58.37.252.90/rtp/239.45.1.122:5140$上海电信组播源-cache:58.37.252.90
江西卫视,http://116.235.85.69/rtp/239.45.1.122:5140$上海电信组播源-cache:116.235.85.69
江西卫视,http://139.196.214.238/rtp/239.45.1.122:5140$上海电信组播源-cache:139.196.214.238
辽宁卫视,http://222.67.177.132/rtp/239.45.1.123:5140$上海电信组播源-cache:222.67.177.132
辽宁卫视,http://222.68.37.58/rtp/239.45.1.123:5140$上海电信组播源-cache:222.68.37.58
辽宁卫视,http://58.37.123.53/rtp/239.45.1.123:5140$上海电信组播源-cache:58.37.123.53
辽宁卫视,http://116.226.193.197/rtp/239.45.1.123:5140$上海电信组播源-cache:116.226.193.197
辽宁卫视,http://116.237.125.143/rtp/239.45.1.123:5140$上海电信组播源-cache:116.237.125.143
辽宁卫视,http://222.64.233.176/rtp/239.45.1.123:5140$上海电信组播源-cache:222.64.233.176
辽宁卫视,http://222.70.21.43/rtp/239.45.1.123:5140$上海电信组播源-cache:222.70.21.43
辽宁卫视,http://58.37.252.90/rtp/239.45.1.123:5140$上海电信组播源-cache:58.37.252.90
辽宁卫视,http://116.235.85.69/rtp/239.45.1.123:5140$上海电信组播源-cache:116.235.85.69
辽宁卫视,http://139.196.214.238/rtp/239.45.1.123:5140$上海电信组播源-cache:139.196.214.238
内蒙古卫视,http://222.67.177.132/rtp/239.45.1.238:5140$上海电信组播源-cache:222.67.177.132
内蒙古卫视,http://222.68.37.58/rtp/239.45.1.238:5140$上海电信组播源-cache:222.68.37.58
内蒙古卫视,http://58.37.123.53/rtp/239.45.1.238:5140$上海电信组播源-cache:58.37.123.53
内蒙古卫视,http://116.226.193.197/rtp/239.45.1.238:5140$上海电信组播源-cache:116.226.193.197
内蒙古卫视,http://116.237.125.143/rtp/239.45.1.238:5140$上海电信组播源-cache:116.237.125.143
内蒙古卫视,http://222.64.233.176/rtp/239.45.1.238:5140$上海电信组播源-cache:222.64.233.176
内蒙古卫视,http://222.70.21.43/rtp/239.45.1.238:5140$上海电信组播源-cache:222.70.21.43
内蒙古卫视,http://58.37.252.90/rtp/239.45.1.238:5140$上海电信组播源-cache:58.37.252.90
内蒙古卫视,http://116.235.85.69/rtp/239.45.1.238:5140$上海电信组播源-cache:116.235.85.69
内蒙古卫视,http://139.196.214.238/rtp/239.45.1.238:5140$上海电信组播源-cache:139.196.214.238
宁夏卫视,http://222.67.177.132/rtp/239.45.1.213:5140$上海电信组播源-cache:222.67.177.132
宁夏卫视,http://222.68.37.58/rtp/239.45.1.213:5140$上海电信组播源-cache:222.68.37.58
宁夏卫视,http://58.37.123.53/rtp/239.45.1.213:5140$上海电信组播源-cache:58.37.123.53
宁夏卫视,http://116.226.193.197/rtp/239.45.1.213:5140$上海电信组播源-cache:116.226.193.197
宁夏卫视,http://116.237.125.143/rtp/239.45.1.213:5140$上海电信组播源-cache:116.237.125.143
宁夏卫视,http://222.64.233.176/rtp/239.45.1.213:5140$上海电信组播源-cache:222.64.233.176
宁夏卫视,http://222.70.21.43/rtp/239.45.1.213:5140$上海电信组播源-cache:222.70.21.43
宁夏卫视,http://58.37.252.90/rtp/239.45.1.213:5140$上海电信组播源-cache:58.37.252.90
宁夏卫视,http://116.235.85.69/rtp/239.45.1.213:5140$上海电信组播源-cache:116.235.85.69
宁夏卫视,http://139.196.214.238/rtp/239.45.1.213:5140$上海电信组播源-cache:139.196.214.238
青海卫视,http://222.67.177.132/rtp/239.45.1.230:5140$上海电信组播源-cache:222.67.177.132
青海卫视,http://222.68.37.58/rtp/239.45.1.230:5140$上海电信组播源-cache:222.68.37.58
青海卫视,http://58.37.123.53/rtp/239.45.1.230:5140$上海电信组播源-cache:58.37.123.53
青海卫视,http://116.226.193.197/rtp/239.45.1.230:5140$上海电信组播源-cache:116.226.193.197
青海卫视,http://116.237.125.143/rtp/239.45.1.230:5140$上海电信组播源-cache:116.237.125.143
青海卫视,http://222.64.233.176/rtp/239.45.1.230:5140$上海电信组播源-cache:222.64.233.176
青海卫视,http://222.70.21.43/rtp/239.45.1.230:5140$上海电信组播源-cache:222.70.21.43
青海卫视,http://58.37.252.90/rtp/239.45.1.230:5140$上海电信组播源-cache:58.37.252.90
青海卫视,http://116.235.85.69/rtp/239.45.1.230:5140$上海电信组播源-cache:116.235.85.69
青海卫视,http://139.196.214.238/rtp/239.45.1.230:5140$上海电信组播源-cache:139.196.214.238
山东卫视,http://222.67.177.132/rtp/239.45.3.238:5140$上海电信组播源-cache:222.67.177.132
山东卫视,http://222.68.37.58/rtp/239.45.3.238:5140$上海电信组播源-cache:222.68.37.58
山东卫视,http://58.37.123.53/rtp/239.45.3.238:5140$上海电信组播源-cache:58.37.123.53
山东卫视,http://116.226.193.197/rtp/239.45.3.238:5140$上海电信组播源-cache:116.226.193.197
山东卫视,http://116.237.125.143/rtp/239.45.3.238:5140$上海电信组播源-cache:116.237.125.143
山东卫视,http://222.64.233.176/rtp/239.45.3.238:5140$上海电信组播源-cache:222.64.233.176
山东卫视,http://222.70.21.43/rtp/239.45.3.238:5140$上海电信组播源-cache:222.70.21.43
山东卫视,http://58.37.252.90/rtp/239.45.3.238:5140$上海电信组播源-cache:58.37.252.90
山东卫视,http://116.235.85.69/rtp/239.45.3.238:5140$上海电信组播源-cache:116.235.85.69
山东卫视,http://139.196.214.238/rtp/239.45.3.238:5140$上海电信组播源-cache:139.196.214.238
山西卫视,http://222.67.177.132/rtp/239.45.1.229:5140$上海电信组播源-cache:222.67.177.132
山西卫视,http://222.68.37.58/rtp/239.45.1.229:5140$上海电信组播源-cache:222.68.37.58
山西卫视,http://58.37.123.53/rtp/239.45.1.229:5140$上海电信组播源-cache:58.37.123.53
山西卫视,http://116.226.193.197/rtp/239.45.1.229:5140$上海电信组播源-cache:116.226.193.197
山西卫视,http://116.237.125.143/rtp/239.45.1.229:5140$上海电信组播源-cache:116.237.125.143
山西卫视,http://222.64.233.176/rtp/239.45.1.229:5140$上海电信组播源-cache:222.64.233.176
山西卫视,http://222.70.21.43/rtp/239.45.1.229:5140$上海电信组播源-cache:222.70.21.43
山西卫视,http://58.37.252.90/rtp/239.45.1.229:5140$上海电信组播源-cache:58.37.252.90
山西卫视,http://116.235.85.69/rtp/239.45.1.229:5140$上海电信组播源-cache:116.235.85.69
山西卫视,http://139.196.214.238/rtp/239.45.1.229:5140$上海电信组播源-cache:139.196.214.238
陕西卫视,http://222.67.177.132/rtp/239.45.1.232:5140$上海电信组播源-cache:222.67.177.132
陕西卫视,http://222.68.37.58/rtp/239.45.1.232:5140$上海电信组播源-cache:222.68.37.58
陕西卫视,http://58.37.123.53/rtp/239.45.1.232:5140$上海电信组播源-cache:58.37.123.53
陕西卫视,http://116.226.193.197/rtp/239.45.1.232:5140$上海电信组播源-cache:116.226.193.197
陕西卫视,http://116.237.125.143/rtp/239.45.1.232:5140$上海电信组播源-cache:116.237.125.143
陕西卫视,http://222.64.233.176/rtp/239.45.1.232:5140$上海电信组播源-cache:222.64.233.176
陕西卫视,http://222.70.21.43/rtp/239.45.1.232:5140$上海电信组播源-cache:222.70.21.43
陕西卫视,http://58.37.252.90/rtp/239.45.1.232:5140$上海电信组播源-cache:58.37.252.90
陕西卫视,http://116.235.85.69/rtp/239.45.1.232:5140$上海电信组播源-cache:116.235.85.69
陕西卫视,http://139.196.214.238/rtp/239.45.1.232:5140$上海电信组播源-cache:139.196.214.238
四川卫视,http://222.67.177.132/rtp/239.45.1.83:5140$上海电信组播源-cache:222.67.177.132
四川卫视,http://222.68.37.58/rtp/239.45.1.83:5140$上海电信组播源-cache:222.68.37.58
四川卫视,http://58.37.123.53/rtp/239.45.1.83:5140$上海电信组播源-cache:58.37.123.53
四川卫视,http://116.226.193.197/rtp/239.45.1.83:5140$上海电信组播源-cache:116.226.193.197
四川卫视,http://116.237.125.143/rtp/239.45.1.83:5140$上海电信组播源-cache:116.237.125.143
四川卫视,http://222.64.233.176/rtp/239.45.1.83:5140$上海电信组播源-cache:222.64.233.176
四川卫视,http://222.70.21.43/rtp/239.45.1.83:5140$上海电信组播源-cache:222.70.21.43
四川卫视,http://58.37.252.90/rtp/239.45.1.83:5140$上海电信组播源-cache:58.37.252.90
四川卫视,http://116.235.85.69/rtp/239.45.1.83:5140$上海电信组播源-cache:116.235.85.69
四川卫视,http://139.196.214.238/rtp/239.45.1.83:5140$上海电信组播源-cache:139.196.214.238
深圳卫视,http://222.67.177.132/rtp/239.45.3.231:5140$上海电信组播源-cache:222.67.177.132
深圳卫视,http://222.68.37.58/rtp/239.45.3.231:5140$上海电信组播源-cache:222.68.37.58
深圳卫视,http://58.37.123.53/rtp/239.45.3.231:5140$上海电信组播源-cache:58.37.123.53
深圳卫视,http://116.226.193.197/rtp/239.45.3.231:5140$上海电信组播源-cache:116.226.193.197
深圳卫视,http://116.237.125.143/rtp/239.45.3.231:5140$上海电信组播源-cache:116.237.125.143
深圳卫视,http://222.64.233.176/rtp/239.45.3.231:5140$上海电信组播源-cache:222.64.233.176
深圳卫视,http://222.70.21.43/rtp/239.45.3.231:5140$上海电信组播源-cache:222.70.21.43
深圳卫视,http://58.37.252.90/rtp/239.45.3.231:5140$上海电信组播源-cache:58.37.252.90
深圳卫视,http://116.235.85.69/rtp/239.45.3.231:5140$上海电信组播源-cache:116.235.85.69
深圳卫视,http://139.196.214.238/rtp/239.45.3.231:5140$上海电信组播源-cache:139.196.214.238
三沙卫视,http://222.67.177.132/rtp/239.45.1.82:5140$上海电信组播源-cache:222.67.177.132
三沙卫视,http://222.68.37.58/rtp/239.45.1.82:5140$上海电信组播源-cache:222.68.37.58
三沙卫视,http://58.37.123.53/rtp/239.45.1.82:5140$上海电信组播源-cache:58.37.123.53
三沙卫视,http://116.226.193.197/rtp/239.45.1.82:5140$上海电信组播源-cache:116.226.193.197
三沙卫视,http://116.237.125.143/rtp/239.45.1.82:5140$上海电信组播源-cache:116.237.125.143
三沙卫视,http://222.64.233.176/rtp/239.45.1.82:5140$上海电信组播源-cache:222.64.233.176
三沙卫视,http://222.70.21.43/rtp/239.45.1.82:5140$上海电信组播源-cache:222.70.21.43
三沙卫视,http://58.37.252.90/rtp/239.45.1.82:5140$上海电信组播源-cache:58.37.252.90
三沙卫视,http://116.235.85.69/rtp/239.45.1.82:5140$上海电信组播源-cache:116.235.85.69
三沙卫视,http://139.196.214.238/rtp/239.45.1.82:5140$上海电信组播源-cache:139.196.214.238
天津卫视,http://222.67.177.132/rtp/239.45.1.124:5140$上海电信组播源-cache:222.67.177.132
天津卫视,http://222.68.37.58/rtp/239.45.1.124:5140$上海电信组播源-cache:222.68.37.58
天津卫视,http://58.37.123.53/rtp/239.45.1.124:5140$上海电信组播源-cache:58.37.123.53
天津卫视,http://116.226.193.197/rtp/239.45.1.124:5140$上海电信组播源-cache:116.226.193.197
天津卫视,http://116.237.125.143/rtp/239.45.1.124:5140$上海电信组播源-cache:116.237.125.143
天津卫视,http://222.64.233.176/rtp/239.45.1.124:5140$上海电信组播源-cache:222.64.233.176
天津卫视,http://222.70.21.43/rtp/239.45.1.124:5140$上海电信组播源-cache:222.70.21.43
天津卫视,http://58.37.252.90/rtp/239.45.1.124:5140$上海电信组播源-cache:58.37.252.90
天津卫视,http://116.235.85.69/rtp/239.45.1.124:5140$上海电信组播源-cache:116.235.85.69
天津卫视,http://139.196.214.238/rtp/239.45.1.124:5140$上海电信组播源-cache:139.196.214.238
西藏卫视,http://222.67.177.132/rtp/239.45.1.231:5140$上海电信组播源-cache:222.67.177.132
西藏卫视,http://222.68.37.58/rtp/239.45.1.231:5140$上海电信组播源-cache:222.68.37.58
西藏卫视,http://58.37.123.53/rtp/239.45.1.231:5140$上海电信组播源-cache:58.37.123.53
西藏卫视,http://116.226.193.197/rtp/239.45.1.231:5140$上海电信组播源-cache:116.226.193.197
西藏卫视,http://116.237.125.143/rtp/239.45.1.231:5140$上海电信组播源-cache:116.237.125.143
西藏卫视,http://222.64.233.176/rtp/239.45.1.231:5140$上海电信组播源-cache:222.64.233.176
西藏卫视,http://222.70.21.43/rtp/239.45.1.231:5140$上海电信组播源-cache:222.70.21.43
西藏卫视,http://58.37.252.90/rtp/239.45.1.231:5140$上海电信组播源-cache:58.37.252.90
西藏卫视,http://116.235.85.69/rtp/239.45.1.231:5140$上海电信组播源-cache:116.235.85.69
西藏卫视,http://139.196.214.238/rtp/239.45.1.231:5140$上海电信组播源-cache:139.196.214.238
新疆卫视,http://222.67.177.132/rtp/239.45.1.116:5140$上海电信组播源-cache:222.67.177.132
新疆卫视,http://222.68.37.58/rtp/239.45.1.116:5140$上海电信组播源-cache:222.68.37.58
新疆卫视,http://58.37.123.53/rtp/239.45.1.116:5140$上海电信组播源-cache:58.37.123.53
新疆卫视,http://116.226.193.197/rtp/239.45.1.116:5140$上海电信组播源-cache:116.226.193.197
新疆卫视,http://116.237.125.143/rtp/239.45.1.116:5140$上海电信组播源-cache:116.237.125.143
新疆卫视,http://222.64.233.176/rtp/239.45.1.116:5140$上海电信组播源-cache:222.64.233.176
新疆卫视,http://222.70.21.43/rtp/239.45.1.116:5140$上海电信组播源-cache:222.70.21.43
新疆卫视,http://58.37.252.90/rtp/239.45.1.116:5140$上海电信组播源-cache:58.37.252.90
新疆卫视,http://116.235.85.69/rtp/239.45.1.116:5140$上海电信组播源-cache:116.235.85.69
新疆卫视,http://139.196.214.238/rtp/239.45.1.116:5140$上海电信组播源-cache:139.196.214.238
云南卫视,http://222.67.177.132/rtp/239.45.0.4:5140$上海电信组播源-cache:222.67.177.132
云南卫视,http://222.68.37.58/rtp/239.45.0.4:5140$上海电信组播源-cache:222.68.37.58
云南卫视,http://58.37.123.53/rtp/239.45.0.4:5140$上海电信组播源-cache:58.37.123.53
云南卫视,http://116.226.193.197/rtp/239.45.0.4:5140$上海电信组播源-cache:116.226.193.197
云南卫视,http://116.237.125.143/rtp/239.45.0.4:5140$上海电信组播源-cache:116.237.125.143
云南卫视,http://222.64.233.176/rtp/239.45.0.4:5140$上海电信组播源-cache:222.64.233.176
云南卫视,http://222.70.21.43/rtp/239.45.0.4:5140$上海电信组播源-cache:222.70.21.43
云南卫视,http://58.37.252.90/rtp/239.45.0.4:5140$上海电信组播源-cache:58.37.252.90
云南卫视,http://116.235.85.69/rtp/239.45.0.4:5140$上海电信组播源-cache:116.235.85.69
